colony,depth,date,reef,score,mortality,C.SH,D.SH,tot.SH,propD,syms,dom,tdom,vis,days,year
223,2,2016-01-20,42,NA,No pic,0.0215845608798923,0.0351460208815854,0.0567305817614777,0.619525127194287,DC,D,D,bleached,453,y2
223,2,2016-02-11,42,3,0,0.02146371409611,0.0496230826912534,0.0710867967873634,0.698063282267271,DC,D,D,bleached,475,y2
223,2,2016-03-31,42,NA,NA,0.01127009551604,0.0209262145874803,0.0321963101035203,0.649956921156387,DC,D,D,bleached,524,y2
224,2,2015-10-01,42,3,0,0.539050952893332,0,0.539050952893332,0,C,C,C,not bleached,342,y2
224,2,2015-10-21,42,3,0,0.0234778409507967,0,0.0234778409507967,0,C,C,C,not bleached,362,y2
224,2,2015-11-04,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
224,2,2015-12-17,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
224,2,2016-01-20,42,NA,No pic,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
224,2,2016-02-11,42,3,0,0.0143167074725243,0,0.0143167074725243,0,C,C,C,not bleached,475,y2
224,2,2016-03-31,42,NA,NA,0.0845672897157638,0,0.0845672897157638,0,C,C,C,not bleached,524,y2
227,4,2015-10-01,42,1,0,0,0.000126985832769667,0.000126985832769667,1,D,D,C,bleached,342,y2
227,4,2015-10-21,42,1,0,0.000120251586882114,0,0.000120251586882114,0,C,C,C,bleached,362,y2
227,4,2015-11-04,42,1,2,0.0947220131115511,0,0.0947220131115511,0,C,C,C,bleached,376,y2
227,4,2015-12-04,42,NA,NA,0.0281903178120161,0.00130979357221223,0.0295001113842283,0.0443996144676417,CD,C,C,bleached,406,y2
227,4,2015-12-17,42,2,2,0.0106083460487554,0.0169850016844502,0.0275933477332056,0.615546973447177,DC,D,C,bleached,419,y2
227,4,2016-01-20,42,3,2,0.00577763008416579,0.0289258902411351,0.0347035203253009,0.833514582094037,DC,D,C,bleached,453,y2
227,4,2016-02-11,42,3,2,0.128411254138012,0.000844014363519734,0.129255268501532,0.0065298256179765,CD,C,C,bleached,475,y2
227,4,2016-03-31,42,NA,NA,0.254007597211795,0,0.254007597211795,0,C,C,C,bleached,524,y2
228,4,2015-10-01,42,3,0,0.0508941467054971,0,0.0508941467054971,0,C,C,C,not bleached,342,y2
228,4,2015-10-21,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
228,4,2015-11-04,42,3,0,0.054757240465019,0,0.054757240465019,0,C,C,C,not bleached,376,y2
228,4,2015-12-04,42,NA,NA,0.0271706624916041,0,0.0271706624916041,0,C,C,C,not bleached,406,y2
228,4,2015-12-17,42,3,0,0.160644506657838,0,0.160644506657838,0,C,C,C,not bleached,419,y2
228,4,2016-01-20,42,3,0,0.0438172742972988,0,0.0438172742972988,0,C,C,C,not bleached,453,y2
228,4,2016-02-11,42,3,0,0.0240193938300121,0,0.0240193938300121,0,C,C,C,not bleached,475,y2
228,4,2016-03-31,42,NA,NA,0.0365595862335552,0,0.0365595862335552,0,C,C,C,not bleached,524,y2
233,5,2015-10-01,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
233,5,2015-10-21,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
233,5,2015-11-04,42,2,0,0.490676319670045,0,0.490676319670045,0,C,C,C,bleached,376,y2
233,5,2015-12-17,42,2,0,0.248272014378254,0,0.248272014378254,0,C,C,C,bleached,419,y2
233,5,2016-01-20,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
233,5,2016-02-11,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
233,5,2016-03-31,42,NA,NA,0.184724042150136,0,0.184724042150136,0,C,C,C,bleached,524,y2
234,5,2015-10-01,42,3,0,0,0.77827675391991,0.77827675391991,1,D,D,D,not bleached,342,y2
234,5,2015-10-21,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
234,5,2015-11-04,42,3,0,0.0595169147909348,0.0261192117998259,0.0856361265907607,0.305002255936269,CD,C,D,not bleached,376,y2
234,5,2015-12-04,42,NA,NA,0.00995056080880079,0.0215339258511693,0.0314844866599701,0.683953531900773,DC,D,D,not bleached,406,y2
234,5,2015-12-17,42,3,0,0.839844159411073,2.35667884816819,3.19652300757927,0.737263220874769,DC,D,D,not bleached,419,y2
234,5,2016-01-20,42,3,0,0.0217106021887119,0.0314609309411969,0.0531715331299087,0.591687489325002,DC,D,D,not bleached,453,y2
234,5,2016-02-11,42,3,0,0,0.455368111621524,0.455368111621524,1,D,D,D,not bleached,475,y2
234,5,2016-03-31,42,NA,NA,0.0172961356460289,0.0100097875977419,0.0273059232437708,0.366579350142479,CD,C,D,not bleached,524,y2
237,3,2015-10-01,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
237,3,2015-10-21,42,1,0,0.5484353816162,0,0.5484353816162,0,C,C,C,bleached,362,y2
237,3,2015-11-04,42,2,0,1.72553477970377,0,1.72553477970377,0,C,C,C,bleached,376,y2
237,3,2015-12-04,42,NA,NA,0.695293280866984,0,0.695293280866984,0,C,C,C,bleached,406,y2
237,3,2015-12-17,42,2,0,0.114466199274319,0,0.114466199274319,0,C,C,C,bleached,419,y2
237,3,2016-01-20,42,3,0,0.264418230476974,0,0.264418230476974,0,C,C,C,bleached,453,y2
237,3,2016-02-11,42,3,0,0.322806951732873,0,0.322806951732873,0,C,C,C,bleached,475,y2
237,3,2016-03-31,42,NA,NA,0.120997031032328,0,0.120997031032328,0,C,C,C,bleached,524,y2
238,3,2015-10-01,42,3,0,0.0100664133369365,0.0276496527389363,0.0377160660758728,0.733100124581231,DC,D,D,not bleached,342,y2
238,3,2015-10-21,42,3,0,0.00866757153048725,0.0297948164807779,0.0384623880112652,0.774648117845709,DC,D,D,not bleached,362,y2
238,3,2015-11-04,42,3,0,0.0162799892013825,0.0305222509406507,0.0468022401420332,0.652153632989002,DC,D,D,not bleached,376,y2
238,3,2015-12-04,42,NA,NA,0.0108428930609743,0.0527258833752634,0.0635687764362377,0.829430521258338,DC,D,D,not bleached,406,y2
238,3,2015-12-17,42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
238,3,2016-01-20,42,3,0,0.0182918341384947,0.0611418989938325,0.0794337331323272,0.769722088875986,DC,D,D,not bleached,453,y2
238,3,2016-02-11,42,3,0,0.0400429910764701,0.184348191894752,0.224391182971222,0.821548286584836,DC,D,D,not bleached,475,y2
239,3,2015-10-01,42,1,0,0.00362348478771099,0,0.00362348478771099,0,C,C,C,bleached,342,y2
239,3,2015-10-21,42,2,0,0.00194224855397311,0,0.00194224855397311,0,C,C,C,bleached,362,y2
239,3,2015-11-04,42,2,0,0.0113567477149858,0,0.0113567477149858,0,C,C,C,bleached,376,y2
239,3,2015-12-04,42,NA,NA,0.0765578196439993,0.026549070666709,0.103106890310708,0.257490751459039,CD,C,C,bleached,406,y2
239,3,2015-12-17,42,2,0,0.132640527347053,0,0.132640527347053,0,C,C,C,bleached,419,y2
239,3,2016-01-20,42,2,0,0.166453781701475,0,0.166453781701475,0,C,C,C,bleached,453,y2
239,3,2016-02-11,42,3,0,0.0853002365679153,0,0.0853002365679153,0,C,C,C,bleached,475,y2
239,3,2016-03-31,42,NA,NA,0.0528736800399311,0,0.0528736800399311,0,C,C,C,bleached,524,y2
240,3,2015-10-01,42,3,0,0,0.219631238600604,0.219631238600604,1,D,D,D,not bleached,342,y2
240,3,2015-10-21,42,3,0,0,0.0197980914651804,0.0197980914651804,1,D,D,D,not bleached,362,y2
240,3,2015-11-04,42,3,0,0,0.09151202691995,0.09151202691995,1,D,D,D,not bleached,376,y2
240,3,2015-12-04,42,NA,NA,0,0.165770037426235,0.165770037426235,1,D,D,D,not bleached,406,y2
240,3,2015-12-17,42,3,0,0,0.206842588782744,0.206842588782744,1,D,D,D,not bleached,419,y2
240,3,2016-01-20,42,3,0,0,0.347372432546194,0.347372432546194,1,D,D,D,not bleached,453,y2
240,3,2016-02-11,42,3,0,0,0.0827357792875806,0.0827357792875806,1,D,D,D,not bleached,475,y2
240,3,2016-03-31,42,NA,NA,0,0.0408280697263876,0.0408280697263876,1,D,D,D,not bleached,524,y2
25,3,2014-10-24,HIMB,1,0,0.0133742390813965,NA,0.0133742390813965,0,C,C,C,bleached,0,y1
25,3,2014-11-04,HIMB,2,0,0.00125744914781536,NA,0.00125744914781536,0,C,C,C,bleached,11,y1
25,3,2014-11-24,HIMB,2,0,0.0173440359558888,NA,0.0173440359558888,0,C,C,C,bleached,31,y1
25,3,2014-12-16,HIMB,NA,No pic,0.00599076892655331,NA,0.00599076892655331,0,C,C,C,bleached,53,y1
25,3,2015-01-14,HIMB,2,0,0.0571060878089197,NA,0.0571060878089197,0,C,C,C,bleached,82,y1
25,3,2015-05-06,HIMB,3,0,0.00758261546894341,NA,0.00758261546894341,0,C,C,C,bleached,194,y1
25,3,2015-08-11,HIMB,2,0,0.0249700678710566,0,0.0249700678710566,0,C,C,C,bleached,291,y2
25,3,2015-09-14,HIMB,2,0,0.0451006974111339,0,0.0451006974111339,0,C,C,C,bleached,325,y2
25,3,2015-10-01,HIMB,1,0,0.0250793462698489,0,0.0250793462698489,0,C,C,C,bleached,342,y2
25,3,2015-10-21,HIMB,1,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
25,3,2015-11-04,HIMB,1,0,0.0396123349284301,0,0.0396123349284301,0,C,C,C,bleached,376,y2
25,3,2015-12-04,HIMB,NA,NA,0.0852499945943225,0,0.0852499945943225,0,C,C,C,bleached,406,y2
25,3,2015-12-17,HIMB,1,1,0.310742947275948,0,0.310742947275948,0,C,C,C,bleached,419,y2
25,3,2016-01-20,HIMB,1,2,0.157055193169139,0,0.157055193169139,0,C,C,C,bleached,453,y2
25,3,2016-02-11,HIMB,1,2,0.0714408746096905,0,0.0714408746096905,0,C,C,C,bleached,475,y2
25,3,2016-03-31,HIMB,NA,NA,0.0925318312418009,0,0.0925318312418009,0,C,C,C,bleached,524,y2
26,3,2014-10-24,HIMB,3,0,NA,0.0271800951443959,0.0271800951443959,1,D,D,D,not bleached,0,y1
26,3,2014-11-04,HIMB,3,0,NA,0.0204595009660095,0.0204595009660095,1,D,D,D,not bleached,11,y1
26,3,2014-11-24,HIMB,3,0,NA,0.0862983443499847,0.0862983443499847,1,D,D,D,not bleached,31,y1
26,3,2014-12-16,HIMB,NA,No pic,NA,0.20913393027231,0.20913393027231,1,D,D,D,not bleached,53,y1
26,3,2015-01-14,HIMB,3,0,8.85793454951409e-05,0.352001847613086,0.352090426958581,0.99974841876202,DC,D,D,not bleached,82,y1
26,3,2015-05-06,HIMB,3,0,5.79157682417391e-06,0.0223408935043691,0.0223466850811932,0.999740830606279,DC,D,D,not bleached,194,y1
26,3,2015-08-11,HIMB,3,0,0,0.017188115315009,0.017188115315009,1,D,D,D,not bleached,291,y2
26,3,2015-09-14,HIMB,3,0,0,0.123557558305667,0.123557558305667,1,D,D,D,not bleached,325,y2
26,3,2015-10-01,HIMB,3,0,0,0.0278603109749015,0.0278603109749015,1,D,D,D,not bleached,342,y2
26,3,2015-10-21,HIMB,3,0,0,0.00836252985420844,0.00836252985420844,1,D,D,D,not bleached,362,y2
26,3,2015-11-04,HIMB,3,0,0,0.0969547352702548,0.0969547352702548,1,D,D,D,not bleached,376,y2
26,3,2015-12-04,HIMB,NA,NA,0,0.0248407952628009,0.0248407952628009,1,D,D,D,not bleached,406,y2
26,3,2015-12-17,HIMB,3,0,0,0.0991567758030118,0.0991567758030118,1,D,D,D,not bleached,419,y2
26,3,2016-01-20,HIMB,3,0,0,0.188163039016441,0.188163039016441,1,D,D,D,not bleached,453,y2
26,3,2016-02-11,HIMB,3,0,0,0.0382394390845643,0.0382394390845643,1,D,D,D,not bleached,475,y2
26,3,2016-03-31,HIMB,NA,NA,0,0.0338677316083343,0.0338677316083343,1,D,D,D,not bleached,524,y2
3,6,2014-10-24,HIMB,1,0,0.0221358908096732,NA,0.0221358908096732,0,C,C,C,bleached,0,y1
3,6,2014-11-04,HIMB,2,0,0.0422446622189671,NA,0.0422446622189671,0,C,C,C,bleached,11,y1
3,6,2014-11-24,HIMB,2,0,0.2239267789939,NA,0.2239267789939,0,C,C,C,bleached,31,y1
3,6,2014-12-16,HIMB,2,0,0.0982565097370331,NA,0.0982565097370331,0,C,C,C,bleached,53,y1
3,6,2015-01-14,HIMB,3,0,0.498649083230951,NA,0.498649083230951,0,C,C,C,bleached,82,y1
3,6,2015-05-06,HIMB,3,0,0.0590374962057462,NA,0.0590374962057462,0,C,C,C,bleached,194,y1
3,6,2015-08-11,HIMB,2,0,0.0447658860770374,0,0.0447658860770374,0,C,C,C,bleached,291,y2
3,6,2015-09-14,HIMB,1,0,0.0103533650074417,0,0.0103533650074417,0,C,C,C,bleached,325,y2
3,6,2015-10-01,HIMB,1,0,0.00309347384795236,0,0.00309347384795236,0,C,C,C,bleached,342,y2
3,6,2015-10-21,HIMB,1,0,0.000950545662120001,0,0.000950545662120001,0,C,C,C,bleached,362,y2
3,6,2015-11-04,HIMB,1,0,0.00824104813368888,0,0.00824104813368888,0,C,C,C,bleached,376,y2
3,6,2015-12-04,HIMB,NA,NA,0.206175320145887,0,0.206175320145887,0,C,C,C,bleached,406,y2
3,6,2015-12-17,HIMB,2,0,0.383738003080657,0,0.383738003080657,0,C,C,C,bleached,419,y2
3,6,2016-01-20,HIMB,3,0,0.0690503986025893,0,0.0690503986025893,0,C,C,C,bleached,453,y2
3,6,2016-02-11,HIMB,3,0,0.394007105603329,0,0.394007105603329,0,C,C,C,bleached,475,y2
31,2,2014-10-24,HIMB,1,0,0.136874749821315,NA,0.136874749821315,0,C,C,C,bleached,0,y1
31,2,2014-11-04,HIMB,1,0,0.00528656916542528,NA,0.00528656916542528,0,C,C,C,bleached,11,y1
31,2,2014-11-24,HIMB,1,0,0.00306233285484705,NA,0.00306233285484705,0,C,C,C,bleached,31,y1
31,2,2014-12-16,HIMB,2,0,0.0572567168633687,NA,0.0572567168633687,0,C,C,C,bleached,53,y1
31,2,2015-01-14,HIMB,2,0,0.46464644754586,NA,0.46464644754586,0,C,C,C,bleached,82,y1
31,2,2015-05-06,HIMB,3,0,0.101793909332919,NA,0.101793909332919,0,C,C,C,bleached,194,y1
31,2,2015-08-11,HIMB,1,0,0.106346433262276,0,0.106346433262276,0,C,C,C,bleached,291,y2
31,2,2015-09-14,HIMB,1,0,0.027931629526507,0,0.027931629526507,0,C,C,C,bleached,325,y2
31,2,2015-10-01,HIMB,1,0,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
31,2,2015-10-21,HIMB,1,0,0.00447621036007172,0,0.00447621036007172,0,C,C,C,bleached,362,y2
31,2,2015-11-04,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
31,2,2015-12-17,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
31,2,2016-01-20,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
31,2,2016-02-11,HIMB,0,3,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
32,2,2014-10-24,HIMB,3,0,NA,0.0929105285708348,0.0929105285708348,1,D,D,D,not bleached,0,y1
32,2,2014-11-04,HIMB,3,0,NA,0.0347049177858775,0.0347049177858775,1,D,D,D,not bleached,11,y1
32,2,2014-11-24,HIMB,3,0,NA,0.0983095555493779,0.0983095555493779,1,D,D,D,not bleached,31,y1
32,2,2014-12-16,HIMB,3,0,NA,0.219423389191327,0.219423389191327,1,D,D,D,not bleached,53,y1
32,2,2015-01-14,HIMB,3,0,NA,0.0901910903107997,0.0901910903107997,1,D,D,D,not bleached,82,y1
32,2,2015-05-06,HIMB,3,0,NA,0.0582441496967613,0.0582441496967613,1,D,D,D,not bleached,194,y1
32,2,2015-08-11,HIMB,3,0,0,0.0865816540099268,0.0865816540099268,1,D,D,D,not bleached,291,y2
32,2,2015-09-14,HIMB,3,0,0,0.0720581374326729,0.0720581374326729,1,D,D,D,not bleached,325,y2
32,2,2015-10-01,HIMB,3,0,0,0.048368284209155,0.048368284209155,1,D,D,D,not bleached,342,y2
32,2,2015-10-21,HIMB,3,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
32,2,2015-11-04,HIMB,3,0,0,0.139651712637062,0.139651712637062,1,D,D,D,not bleached,376,y2
32,2,2015-12-04,HIMB,NA,NA,0,0.0964152503820249,0.0964152503820249,1,D,D,D,not bleached,406,y2
32,2,2015-12-17,HIMB,3,0,0,0.139734016192528,0.139734016192528,1,D,D,D,not bleached,419,y2
32,2,2016-01-20,HIMB,3,0,0,0.0402534199720797,0.0402534199720797,1,D,D,D,not bleached,453,y2
32,2,2016-02-11,HIMB,3,0,0,0.276041134304342,0.276041134304342,1,D,D,D,not bleached,475,y2
32,2,2016-03-31,HIMB,NA,NA,0,0.0225224123526873,0.0225224123526873,1,D,D,D,not bleached,524,y2
39,5,2014-10-24,HIMB,1,0,0.00159277615432521,NA,0.00159277615432521,0,C,C,C,bleached,0,y1
39,5,2014-11-04,HIMB,1,0,0.00162527303040834,NA,0.00162527303040834,0,C,C,C,bleached,11,y1
39,5,2014-11-24,HIMB,1,0,0.000139972477648427,0.000501771705650223,0.00064174418329865,0.781887422915234,DC,D,C,bleached,31,y1
39,5,2014-12-16,HIMB,2,0,0.000549386828532996,NA,0.000549386828532996,0,C,C,C,bleached,53,y1
39,5,2015-01-14,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
39,5,2015-05-06,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,194,y1
39,5,2015-08-11,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,291,y2
39,5,2015-09-14,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
39,5,2015-10-01,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
39,5,2015-10-21,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
39,5,2015-11-04,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
39,5,2015-12-17,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
39,5,2016-01-20,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
39,5,2016-02-11,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
4,6,2014-10-24,HIMB,3,0,0.000168399827131982,0.8385953418181,0.838763741645232,0.999799228532695,DC,D,D,not bleached,0,y1
4,6,2014-11-04,HIMB,3,0,NA,0.0710453369396443,0.0710453369396443,1,D,D,D,not bleached,11,y1
4,6,2014-11-24,HIMB,3,0,2.40520138986203e-05,0.15420862103639,0.154232673050289,0.999844053705204,DC,D,D,not bleached,31,y1
4,6,2014-12-16,HIMB,3,0,NA,0.233040366645814,0.233040366645814,1,D,D,D,not bleached,53,y1
4,6,2015-01-14,HIMB,3,0,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
4,6,2015-05-06,HIMB,3,0,NA,0.0896696798151103,0.0896696798151103,1,D,D,D,not bleached,194,y1
4,6,2015-08-11,HIMB,3,0,0,0.0884959456598851,0.0884959456598851,1,D,D,D,not bleached,291,y2
4,6,2015-09-14,HIMB,3,0,0,0.165064887809913,0.165064887809913,1,D,D,D,not bleached,325,y2
4,6,2015-10-01,HIMB,3,0,0,0.225094883858443,0.225094883858443,1,D,D,D,not bleached,342,y2
4,6,2015-10-21,HIMB,3,0,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
4,6,2015-11-04,HIMB,3,0,0,0.246157767827898,0.246157767827898,1,D,D,D,not bleached,376,y2
4,6,2015-12-04,HIMB,NA,NA,0,0.0522058457378408,0.0522058457378408,1,D,D,D,not bleached,406,y2
4,6,2015-12-17,HIMB,3,1,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
4,6,2016-01-20,HIMB,3,2,0,0.229498268095112,0.229498268095112,1,D,D,D,not bleached,453,y2
4,6,2016-02-11,HIMB,3,2,0,0.0924043879281225,0.0924043879281225,1,D,D,D,not bleached,475,y2
4,6,2016-03-31,HIMB,NA,NA,0,0.0879943785506198,0.0879943785506198,1,D,D,D,not bleached,524,y2
40,5,2014-10-24,HIMB,3,0,0.0583898488957919,0.0260390546319493,0.0844289035277412,0.308413985542208,CD,C,C,not bleached,0,y1
40,5,2014-11-04,HIMB,3,0,0.0125208588711328,0.0672471635247785,0.0797680223959113,0.843034106963462,DC,D,C,not bleached,11,y1
40,5,2014-11-24,HIMB,3,0,0.0448652732431338,0.260503816067611,0.305369089310745,0.853078537371283,DC,D,C,not bleached,31,y1
40,5,2014-12-16,HIMB,3,0,0.0349836084798638,0.103342563486505,0.138326171966369,0.747093352020402,DC,D,C,not bleached,53,y1
40,5,2015-01-14,HIMB,3,0,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
40,5,2015-05-06,HIMB,3,0,0.0377379474531018,0.00149436002855886,0.0392323074816607,0.0380900366173315,CD,C,C,not bleached,194,y1
40,5,2015-08-11,HIMB,2,0,0.0116336172319258,0.0075511137815846,0.0191847310135104,0.39360019049873,CD,C,D,not bleached,291,y2
40,5,2015-09-14,HIMB,2,0,0.0645760744414736,0.0268730740224257,0.0914491484638993,0.293858111024775,CD,C,D,not bleached,325,y2
40,5,2015-10-01,HIMB,3,0,0.0113473053653022,0.0837367753160125,0.0950840806813148,0.880660303133875,DC,D,D,not bleached,342,y2
40,5,2015-10-21,HIMB,3,0,0.00219577135922014,0.0166337258713602,0.0188294972305803,0.883386617691838,DC,D,D,not bleached,362,y2
40,5,2015-11-04,HIMB,3,0,0.0333133339176127,0.216105121980604,0.249418455898217,0.866435970836066,DC,D,D,not bleached,376,y2
40,5,2015-12-04,HIMB,NA,NA,0.0044937748314676,0.0152727659341676,0.0197665407656352,0.772657498105072,DC,D,D,not bleached,406,y2
40,5,2015-12-17,HIMB,3,0,0.013750649289937,0.0504065551236463,0.0641572044135833,0.785672561396304,DC,D,D,not bleached,419,y2
40,5,2016-01-20,HIMB,3,0,0.0214652018989637,0.145481253989404,0.166946455888367,0.871424632618036,DC,D,D,not bleached,453,y2
40,5,2016-02-11,HIMB,3,0,0.0170361547818628,0.100715328046802,0.117751482828664,0.855321101929125,DC,D,D,not bleached,475,y2
40,5,2016-03-31,HIMB,NA,NA,0.00449034980526956,0.0269439499064137,0.0314342997116832,0.857151269585922,DC,D,D,not bleached,524,y2
43,5,2014-10-24,HIMB,1,0,0.000915419917701425,0.000285840081635606,0.00120125999933703,0.237950220429682,CD,C,C,bleached,0,y1
43,5,2014-11-04,HIMB,1,0,0.00667734430719083,NA,0.00667734430719083,0,C,C,C,bleached,11,y1
43,5,2014-11-24,HIMB,1,0,0.00226242536897266,NA,0.00226242536897266,0,C,C,C,bleached,31,y1
43,5,2014-12-16,HIMB,NA,No pic,0.00403819457743463,NA,0.00403819457743463,0,C,C,C,bleached,53,y1
43,5,2015-01-14,HIMB,1,1,NA,NA,NA,NA,NA,NA,NA,NA,82,y1
43,5,2015-05-06,HIMB,3,1,0.0147974538532251,NA,0.0147974538532251,0,C,C,C,bleached,194,y1
43,5,2015-08-11,HIMB,2,1,0.0666382143573665,0,0.0666382143573665,0,C,C,C,bleached,291,y2
43,5,2015-09-14,HIMB,1,1,0.00471490217314787,0,0.00471490217314787,0,C,C,C,bleached,325,y2
43,5,2015-10-01,HIMB,1,1,0,0,2e-05,NA,NA,NA,C,bleached,342,y2
43,5,2015-10-21,HIMB,1,1,0,0,2e-05,NA,NA,NA,C,bleached,362,y2
43,5,2015-11-04,HIMB,1,1,0.000504902889025282,0,0.000504902889025282,0,C,C,C,bleached,376,y2
43,5,2015-12-04,HIMB,NA,NA,0,0,2e-05,NA,NA,NA,C,bleached,406,y2
43,5,2015-12-17,HIMB,1,2,0.00437695586772163,0,0.00437695586772163,0,C,C,C,bleached,419,y2
43,5,2016-01-20,HIMB,1,2,0.00604200692475968,0,0.00604200692475968,0,C,C,C,bleached,453,y2
43,5,2016-02-11,HIMB,1,2,0.326633247424653,0,0.326633247424653,0,C,C,C,bleached,475,y2
44,5,2014-10-24,HIMB,3,0,0.0346582298771654,NA,0.0346582298771654,0,C,C,C,not bleached,0,y1
44,5,2014-11-04,HIMB,3,0,0.0315151032139253,NA,0.0315151032139253,0,C,C,C,not bleached,11,y1
44,5,2014-11-24,HIMB,3,0,0.0184971833616262,NA,0.0184971833616262,0,C,C,C,not bleached,31,y1
44,5,2014-12-16,HIMB,NA,No pic,0.0606177121538041,NA,0.0606177121538041,0,C,C,C,not bleached,53,y1
44,5,2015-01-14,HIMB,3,0,0.14773068036402,NA,0.14773068036402,0,C,C,C,not bleached,82,y1
44,5,2015-05-06,HIMB,3,0,0.0291663759795882,NA,0.0291663759795882,0,C,C,C,not bleached,194,y1
44,5,2015-08-11,HIMB,3,0,0.0244977583529702,0,0.0244977583529702,0,C,C,C,not bleached,291,y2
44,5,2015-09-14,HIMB,3,0,0.0721125192125546,0,0.0721125192125546,0,C,C,C,not bleached,325,y2
44,5,2015-10-01,HIMB,3,0,0.0297533010945294,0,0.0297533010945294,0,C,C,C,not bleached,342,y2
44,5,2015-10-21,HIMB,3,0,0.0157937060297016,0,0.0157937060297016,0,C,C,C,not bleached,362,y2
44,5,2015-11-04,HIMB,3,0,0.0880729959653889,0,0.0880729959653889,0,C,C,C,not bleached,376,y2
44,5,2015-12-04,HIMB,NA,NA,0.0110049282766062,0,0.0110049282766062,0,C,C,C,not bleached,406,y2
44,5,2015-12-17,HIMB,3,0,0.0608454651778487,0,0.0608454651778487,0,C,C,C,not bleached,419,y2
44,5,2016-01-20,HIMB,3,0,0.0212041954324722,0,0.0212041954324722,0,C,C,C,not bleached,453,y2
44,5,2016-02-11,HIMB,3,0,0.0532783625189783,0,0.0532783625189783,0,C,C,C,not bleached,475,y2
44,5,2016-03-31,HIMB,NA,NA,0.0609003172089116,0,0.0609003172089116,0,C,C,C,not bleached,524,y2
5,6,2014-10-24,HIMB,1,0,0.0549415827755775,NA,0.0549415827755775,0,C,C,C,bleached,0,y1
5,6,2014-11-04,HIMB,1,0,0.0201687213404136,NA,0.0201687213404136,0,C,C,C,bleached,11,y1
5,6,2014-11-24,HIMB,1,1,0.00210942022418467,NA,0.00210942022418467,0,C,C,C,bleached,31,y1
5,6,2014-12-16,HIMB,2,1,0.00346377326909765,NA,0.00346377326909765,0,C,C,C,bleached,53,y1
5,6,2015-01-14,HIMB,3,2,0.141767885997774,NA,0.141767885997774,0,C,C,C,bleached,82,y1
5,6,2015-05-06,HIMB,3,2,0.0291628671969145,NA,0.0291628671969145,0,C,C,C,bleached,194,y1
5,6,2015-08-11,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,291,y2
5,6,2015-09-14,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,325,y2
5,6,2015-10-01,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,342,y2
5,6,2015-10-21,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,362,y2
5,6,2015-11-04,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,376,y2
5,6,2015-12-17,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,419,y2
5,6,2016-01-20,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,453,y2
5,6,2016-02-11,HIMB,NA,missing,NA,NA,NA,NA,NA,NA,NA,NA,475,y2
51,5,2014-10-24,25,1,0,0.0270218280523527,NA,0.0270218280523527,0,C,C,C,bleached,0,y1
51,5,2014-11-04,25,1,0,0.00756585256255475,NA,0.00756585256255475,0,C,C,C,bleached,11,y1
